DateTime,1037_GK-S-1_RAW-f-cfs,1037_GK-S-1_RAW-d-in,1037_GK-S-1_Missing,1037_GK-S-1_Realtime-f,1037_GK-S-1_COM-K,1037_GK-S-1_COM-M,1037_GK-S-1_COM-AUT,1037_GK-S-1_COM-I,1037_GK-S-1_COM,PG022_PG022_RN1,PG025_PG025_RN2,PG031_PG031_RN3,Greenline
09-24-2021 11:00,2.491,1.289,,3.111,2.491,,,,2.491,0,0,0,.268
09-24-2021 12:00,2.28,1.307,,2.338,2.28,,,,2.28,0,0,0,.21
09-24-2021 13:00,1.849,1.482,,1.506,1.849,,,,1.849,0,0,0,.18
09-24-2021 14:00,1.761,.925,,2.254,1.761,,,,1.761,0,0,0,.194
09-24-2021 15:00,1.492,.835,,1.492,1.492,,,,1.492,0,0,0,.363
09-24-2021 16:00,1.47,1.056,,1.47,1.47,,,,1.47,0,0,0,1.077
09-24-2021 17:00,1.578,1.033,,1.468,1.578,,,,1.578,0,0,0,.104
09-24-2021 18:00,.746,.484,,.749,.746,,,,.746,0,0,0,.087
09-24-2021 19:00,1.413,.932,,1.414,1.413,,,,1.413,0,0,0,.228
09-24-2021 20:00,.72,.404,,.72,.72,,,,.72,0,0,0,.189
09-24-2021 21:00,.775,.445,,.68,.775,,,,.775,0,0,0,.121
09-24-2021 22:00,.737,.443,,.737,.737,,,,.737,0,0,0,.166
09-24-2021 23:00,0,.107,,0,0,,,,0,0,0,0,.277
09-25-2021 00:00,0,.122,,0,0,,,,0,0,0,0,.187
09-25-2021 01:00,0,.116,,0,0,,,,0,0,0,0,.142
09-25-2021 02:00,0,.114,,0,0,,,,0,0,0,0,.138
09-25-2021 03:00,0,.119,,0,0,,,,0,0,0,0,.182
09-25-2021 04:00,0,.12,,0,0,,,,0,0,0,0,.147
09-25-2021 05:00,0,.115,,0,0,,,,0,0,0,0,.133
09-25-2021 06:00,0,.114,,0,0,,,,0,0,0,0,.124
09-25-2021 07:00,0,.106,,0,0,,,,0,.002,0,0,.134
09-25-2021 08:00,0,.109,,0,0,,,,0,.004,.003,0,.126
09-25-2021 09:00,.138,.713,,0,.138,,,,.138,.001,.003,0,.156
09-25-2021 10:00,2.565,1.395,,2.478,2.565,,,,2.565,.002,.002,0,.179
09-25-2021 11:00,1.861,.897,,2.325,1.861,,,,1.861,.001,0,0,.135
09-25-2021 12:00,1.526,1.191,,1.625,1.526,,,,1.526,0,0,0,.125
09-25-2021 13:00,0,.106,,0,0,,,,0,0,0,0,.087
09-25-2021 14:00,.71,.576,,.71,.71,,,,.71,0,0,0,.166
09-25-2021 15:00,0,.105,,0,0,,,,0,0,0,0,.041
09-25-2021 16:00,0,.104,,0,0,,,,0,0,0,0,.182
09-25-2021 17:00,0,.09,,0,0,,,,0,0,0,0,.167
09-25-2021 18:00,0,.085,,0,0,,,,0,0,0,0,.022
09-25-2021 19:00,0,.082,,0,0,,,,0,0,0,0,.029
09-25-2021 20:00,0,.081,,0,0,,,,0,0,0,0,.013
09-25-2021 21:00,0,.082,,0,0,,,,0,0,0,0,.011
09-25-2021 22:00,0,.096,,0,0,,,,0,0,0,0,.005
09-25-2021 23:00,0,.096,,0,0,,,,0,0,0,0,.023
09-26-2021 00:00,0,.116,,0,0,,,,0,0,0,0,.153
09-26-2021 01:00,0,.112,,0,0,,,,0,0,0,0,.187
09-26-2021 02:00,0,.088,,0,0,,,,0,0,0,0,.165
09-26-2021 03:00,0,.116,,0,0,,,,0,0,0,0,.079
09-26-2021 04:00,0,.117,,0,0,,,,0,0,0,0,.061
09-26-2021 05:00,0,.105,,0,0,,,,0,0,0,0,.083
09-26-2021 06:00,0,.089,,0,0,,,,0,0,0,0,.19
09-26-2021 07:00,0,.111,,0,0,,,,0,0,0,0,.15
09-26-2021 08:00,0,.126,,0,0,,,,0,0,0,0,.222
09-26-2021 09:00,0,.152,,0,0,,,,0,0,0,0,.327
09-26-2021 10:00,0,.159,,0,0,,,,0,0,0,0,.221
09-26-2021 11:00,0,.159,,0,0,,,,0,0,0,0,.109
09-26-2021 12:00,0,.181,,0,0,,,,0,0,0,0,.093
09-26-2021 13:00,0,.193,,0,0,,,,0,0,0,0,.17
09-26-2021 14:00,0,.191,,0,0,,,,0,0,0,0,.198
09-26-2021 15:00,0,.203,,0,0,,,,0,0,0,0,.383
09-26-2021 16:00,0,.207,,0,0,,,,0,0,0,0,.174
09-26-2021 17:00,0,.208,,0,0,,,,0,0,0,0,.078
09-26-2021 18:00,0,.18,,0,0,,,,0,0,0,0,.057
09-26-2021 19:00,0,.155,,0,0,,,,0,0,0,0,.073
09-26-2021 20:00,0,.149,,0,0,,,,0,0,0,0,.092
09-26-2021 21:00,0,.152,,0,0,,,,0,0,0,0,.157
09-26-2021 22:00,0,.14,,0,0,,,,0,0,0,0,.157
09-26-2021 23:00,0,.143,,0,0,,,,0,0,0,0,.416
09-27-2021 00:00,0,.136,,0,0,,,,0,0,0,0,.321
09-27-2021 01:00,0,.139,,0,0,,,,0,0,0,0,.231
09-27-2021 02:00,0,.132,,0,0,,,,0,0,0,0,.109
09-27-2021 03:00,0,.112,,0,0,,,,0,0,0,0,.122
09-27-2021 04:00,0,.122,,0,0,,,,0,0,0,0,.17
09-27-2021 05:00,0,.125,,0,0,,,,0,0,0,0,.251
09-27-2021 06:00,0,.122,,0,0,,,,0,0,0,0,.275
09-27-2021 07:00,0,.129,,0,0,,,,0,0,0,0,.165
09-27-2021 08:00,0,.165,,0,0,,,,0,0,0,0,.141
09-27-2021 09:00,0,.171,,0,0,,,,0,0,0,0,.163
09-27-2021 10:00,0,.178,,0,0,,,,0,0,0,0,.11
09-27-2021 11:00,0,.181,,0,0,,,,0,0,0,0,.054
09-27-2021 12:00,0,.174,,0,0,,,,0,0,0,0,.056
09-27-2021 13:00,0,.173,,0,0,,,,0,0,0,0,.238
09-27-2021 14:00,0,.177,,0,0,,,,0,0,0,0,.237
09-27-2021 15:00,0,.171,,0,0,,,,0,0,0,0,.456
09-27-2021 16:00,0,.17,,0,0,,,,0,0,0,0,.697
09-27-2021 17:00,0,.172,,0,0,,,,0,0,0,0,.201
09-27-2021 18:00,0,.171,,0,0,,,,0,0,0,0,.049
09-27-2021 19:00,0,.169,,0,0,,,,0,0,0,0,.048
09-27-2021 20:00,0,.132,,0,0,,,,0,0,0,0,.037
09-27-2021 21:00,0,.116,,0,0,,,,0,0,0,0,.026
09-27-2021 22:00,0,.101,,0,0,,,,0,0,0,0,.06
09-27-2021 23:00,0,.124,,0,0,,,,0,0,0,0,.074
09-28-2021 00:00,0,.099,,0,0,,,,0,0,0,0,.036
09-28-2021 01:00,0,.098,,0,0,,,,0,0,0,0,.025
09-28-2021 02:00,0,.097,,0,0,,,,0,0,0,0,.019
09-28-2021 03:00,0,.122,,0,0,,,,0,0,0,0,.017
09-28-2021 04:00,0,.123,,0,0,,,,0,0,0,0,.035
09-28-2021 05:00,0,.124,,0,0,,,,0,0,0,0,.033
09-28-2021 06:00,0,.124,,0,0,,,,0,0,0,0,.026
09-28-2021 07:00,0,.124,,0,0,,,,0,0,0,0,.022
09-28-2021 08:00,0,.123,,0,0,,,,0,0,0,0,.039
09-28-2021 09:00,0,.119,,0,0,,,,0,0,0,0,.212
09-28-2021 10:00,0,.094,,0,0,,,,0,0,0,0,.218
09-28-2021 11:00,0,.082,,0,0,,,,0,0,0,0,.23
09-28-2021 12:00,0,.084,,0,0,,,,0,0,0,0,.075
09-28-2021 13:00,0,.079,,0,0,,,,0,0,0,0,.105
09-28-2021 14:00,0,.098,,0,0,,,,0,0,0,0,.499
09-28-2021 15:00,0,.099,,0,0,,,,0,0,0,0,.534
09-28-2021 16:00,0,.122,,0,0,,,,0,0,0,0,.596
09-28-2021 17:00,0,.13,,0,0,,,,0,0,0,0,.062
09-28-2021 18:00,0,.086,,0,0,,,,0,0,0,0,.035
09-28-2021 19:00,0,.082,,0,0,,,,0,0,0,0,.097
09-28-2021 20:00,0,.084,,0,0,,,,0,0,0,0,.23
09-28-2021 21:00,0,.108,,0,0,,,,0,0,0,0,.355
09-28-2021 22:00,0,.121,,0,0,,,,0,0,0,0,.296
09-28-2021 23:00,0,.127,,0,0,,,,0,0,0,0,.153
09-29-2021 00:00,0,.124,,0,0,,,,0,0,0,0,.191
09-29-2021 01:00,0,.124,,0,0,,,,0,0,0,0,.16
09-29-2021 02:00,0,.126,,0,0,,,,0,0,0,0,.109
09-29-2021 03:00,0,.122,,0,0,,,,0,0,0,0,.062
09-29-2021 04:00,0,.122,,0,0,,,,0,0,0,0,.051
09-29-2021 05:00,0,.124,,0,0,,,,0,0,0,0,.025
09-29-2021 06:00,0,.12,,0,0,,,,0,0,0,0,.033
09-29-2021 07:00,0,.122,,0,0,,,,0,0,0,0,.016
09-29-2021 08:00,0,.123,,0,0,,,,0,0,0,0,.029
09-29-2021 09:00,0,.123,,0,0,,,,0,0,0,0,.049
09-29-2021 10:00,0,.11,,0,0,,,,0,0,0,0,.093
09-29-2021 11:00,0,.094,,0,0,,,,0,0,0,0,.164
09-29-2021 12:00,0,.104,,0,0,,,,0,0,0,0,.191
09-29-2021 13:00,0,.125,,0,0,,,,0,0,0,0,.087
09-29-2021 14:00,0,.102,,0,0,,,,0,0,0,0,.043
09-29-2021 15:00,0,.103,,0,0,,,,0,0,0,0,.245
09-29-2021 16:00,0,.129,,0,0,,,,0,0,0,0,1.063
09-29-2021 17:00,0,.129,,0,0,,,,0,0,0,0,.138
09-29-2021 18:00,0,.131,,0,0,,,,0,0,0,0,.258
09-29-2021 19:00,0,.115,,0,0,,,,0,0,0,0,.543
09-29-2021 20:00,0,.092,,0,0,,,,0,0,0,0,.378
09-29-2021 21:00,0,.104,,0,0,,,,0,0,0,0,.449
09-29-2021 22:00,0,.122,,0,0,,,,0,0,0,0,.169
09-29-2021 23:00,0,.087,,0,0,,,,0,0,0,0,.111
09-30-2021 00:00,0,.09,,0,0,,,,0,0,0,0,.137
09-30-2021 01:00,0,.088,,0,0,,,,0,0,0,0,.194
09-30-2021 02:00,0,.085,,0,0,,,,0,0,0,0,.222
09-30-2021 03:00,0,.118,,0,0,,,,0,0,0,0,.182
09-30-2021 04:00,0,.122,,0,0,,,,0,0,0,0,.133
09-30-2021 05:00,0,.127,,0,0,,,,0,0,0,0,.11
09-30-2021 06:00,0,.124,,0,0,,,,0,0,0,0,.102
09-30-2021 07:00,0,.122,,0,0,,,,0,0,0,0,.093
09-30-2021 08:00,0,.122,,0,0,,,,0,0,0,0,.112
09-30-2021 09:00,0,.116,,0,0,,,,0,0,0,0,.29
09-30-2021 10:00,0,.125,,0,0,,,,0,0,0,0,.232
09-30-2021 11:00,0,.1,,0,0,,,,0,0,0,0,.102
09-30-2021 12:00,0,.107,,0,0,,,,0,0,0,0,.047
09-30-2021 13:00,0,.097,,0,0,,,,0,0,0,0,.245
09-30-2021 14:00,0,.094,,0,0,,,,0,0,0,0,.266
09-30-2021 15:00,0,.091,,0,0,,,,0,0,0,0,.159
09-30-2021 16:00,0,.091,,0,0,,,,0,0,0,0,.787
09-30-2021 17:00,0,.096,,0,0,,,,0,0,0,0,.058
09-30-2021 18:00,0,.097,,0,0,,,,0,0,0,0,.041
09-30-2021 19:00,0,.094,,0,0,,,,0,0,0,0,.032
09-30-2021 20:00,0,.129,,0,0,,,,0,0,0,0,.064
09-30-2021 21:00,0,.133,,0,0,,,,0,0,0,0,.194
09-30-2021 22:00,0,.1,,0,0,,,,0,0,0,0,.113
09-30-2021 23:00,0,.127,,0,0,,,,0,0,0,0,.038
10-01-2021 00:00,0,.117,,0,0,,,,0,0,0,0,.099
10-01-2021 01:00,0,.095,,0,0,,,,0,0,0,0,.077
10-01-2021 02:00,0,.092,,0,0,,,,0,0,0,0,.064
10-01-2021 03:00,0,.104,,0,0,,,,0,0,0,0,.044
10-01-2021 04:00,0,.101,,0,0,,,,0,0,0,0,.037
10-01-2021 05:00,0,.106,,0,0,,,,0,0,0,0,.111
10-01-2021 06:00,0,.103,,0,0,,,,0,0,0,0,.08
10-01-2021 07:00,0,.104,,0,0,,,,0,0,0,0,.085
10-01-2021 08:00,0,.128,,0,0,,,,0,0,0,0,.067
10-01-2021 09:00,0,.133,,0,0,,,,0,0,0,0,.084
10-01-2021 10:00,0,.108,,0,0,,,,0,0,0,0,.147
10-01-2021 11:00,0,.105,,0,0,,,,0,0,0,0,.268
10-01-2021 12:00,0,.104,,0,0,,,,0,0,0,0,.21
10-01-2021 13:00,0,.122,,0,0,,,,0,0,0,0,.18
10-01-2021 14:00,0,.115,,0,0,,,,0,0,0,0,.194
10-01-2021 15:00,0,.115,,0,0,,,,0,0,0,0,.363
10-01-2021 16:00,0,.104,,0,0,,,,0,0,0,0,1.077
10-01-2021 17:00,0,.101,,0,0,,,,0,0,0,0,.104
10-01-2021 18:00,0,.1,,0,0,,,,0,0,0,0,.087
10-01-2021 19:00,0,.096,,0,0,,,,0,0,0,0,.228
10-01-2021 20:00,0,.126,,0,0,,,,0,0,0,0,.189
10-01-2021 21:00,0,.127,,0,0,,,,0,0,0,0,.121
10-01-2021 22:00,0,.105,,0,0,,,,0,0,0,0,.166
10-01-2021 23:00,0,.123,,0,0,,,,0,0,0,0,.277
10-02-2021 00:00,0,.125,,0,0,,,,0,0,0,0,.187
10-02-2021 01:00,0,.135,,0,0,,,,0,0,0,0,.142
10-02-2021 02:00,0,.139,,0,0,,,,0,0,0,0,.138
10-02-2021 03:00,0,.123,,0,0,,,,0,0,0,0,.182
10-02-2021 04:00,0,.124,,0,0,,,,0,0,0,0,.147
10-02-2021 05:00,0,.128,,0,0,,,,0,0,0,0,.133
10-02-2021 06:00,0,.137,,0,0,,,,0,0,0,0,.124
10-02-2021 07:00,0,.14,,0,0,,,,0,0,0,0,.134
10-02-2021 08:00,0,.139,,0,0,,,,0,0,0,0,.126
10-02-2021 09:00,0,.133,,0,0,,,,0,0,0,0,.156
10-02-2021 10:00,0,.1,,0,0,,,,0,0,0,0,.179
10-02-2021 11:00,0,.144,,0,0,,,,0,0,0,0,.135
10-02-2021 12:00,0,.153,,0,0,,,,0,0,0,0,.125
10-02-2021 13:00,0,.14,,0,0,,,,0,0,0,0,.087
10-02-2021 14:00,0,.127,,0,0,,,,0,0,0,0,.166
10-02-2021 15:00,0,.13,,0,0,,,,0,0,0,0,.041
10-02-2021 16:00,0,.133,,0,0,,,,0,0,0,0,.182
10-02-2021 17:00,0,.129,,0,0,,,,0,.001,0,0,.167
10-02-2021 18:00,0,.144,,0,0,,,,0,.002,.002,0,.022
10-02-2021 19:00,0,.147,,0,0,,,,0,0,0,0,.029
10-02-2021 20:00,0,.117,,0,0,,,,0,0,.001,0,.013
10-02-2021 21:00,0,.105,,0,0,,,,0,0,0,0,.011
10-02-2021 22:00,0,.103,,0,0,,,,0,0,0,0,.005
10-02-2021 23:00,0,.109,,0,0,,,,0,.01,.005,0,.023
10-03-2021 00:00,0,.115,,0,0,,,,0,.009,.006,0,.153
10-03-2021 01:00,2.263,1.62,,2.042,2.263,,,,2.263,.001,.008,0,.187
10-03-2021 02:00,.147,.124,,.553,.147,,,,.147,0,0,0,.165
10-03-2021 03:00,0,.113,,0,0,,,,0,.003,.002,0,.079
10-03-2021 04:00,0,.101,,0,0,,,,0,.004,.006,0,.061
10-03-2021 05:00,0,.102,,0,0,,,,0,.005,.003,0,.083
10-03-2021 06:00,1.498,.979,,1.498,1.498,,,,1.498,.012,.016,0,.19
10-03-2021 07:00,0,.13,,0,0,,,,0,.001,.001,0,.15
10-03-2021 08:00,0,.139,,0,0,,,,0,.001,0,0,.222
10-03-2021 09:00,0,.139,,0,0,,,,0,0,0,0,.327
10-03-2021 10:00,0,.125,,0,0,,,,0,0,0,0,.221
10-03-2021 11:00,0,.128,,0,0,,,,0,0,.001,0,.109
10-03-2021 12:00,0,.128,,0,0,,,,0,0,0,0,.093
10-03-2021 13:00,0,.133,,0,0,,,,0,0,0,0,.17
10-03-2021 14:00,0,.134,,0,0,,,,0,0,0,0,.198
10-03-2021 15:00,0,.137,,0,0,,,,0,0,0,0,.383
10-03-2021 16:00,0,.137,,0,0,,,,0,0,0,0,.174
10-03-2021 17:00,0,.138,,0,0,,,,0,0,0,0,.078
10-03-2021 18:00,0,.132,,0,0,,,,0,0,0,0,.057
10-03-2021 19:00,0,.128,,0,0,,,,0,0,0,0,.073
10-03-2021 20:00,0,.123,,0,0,,,,0,0,0,0,.092
10-03-2021 21:00,0,.125,,0,0,,,,0,0,0,0,.157
10-03-2021 22:00,0,.119,,0,0,,,,0,.002,.001,0,.157
10-03-2021 23:00,0,.116,,0,0,,,,0,.005,.003,0,.416
10-04-2021 00:00,0,.111,,0,0,,,,0,0,0,0,.321
10-04-2021 01:00,0,.111,,0,0,,,,0,0,0,0,.231
10-04-2021 02:00,0,.116,,0,0,,,,0,.002,.001,0,.109
10-04-2021 03:00,0,.123,,0,0,,,,0,0,0,0,.122
10-04-2021 04:00,0,.115,,0,0,,,,0,0,0,0,.17
10-04-2021 05:00,0,.113,,0,0,,,,0,0,0,0,.251
10-04-2021 06:00,0,.114,,0,0,,,,0,0,0,0,.275
10-04-2021 07:00,0,.115,,0,0,,,,0,0,0,0,.165
10-04-2021 08:00,0,.114,,0,0,,,,0,0,0,0,.141
10-04-2021 09:00,0,.113,,0,0,,,,0,0,.001,0,.163
10-04-2021 10:00,0,.119,,0,0,,,,0,0,0,0,.11
10-04-2021 11:00,0,.116,,0,0,,,,0,0,0,0,.054
10-04-2021 12:00,0,.119,,0,0,,,,0,0,0,0,.056
10-04-2021 13:00,0,.115,,0,0,,,,0,0,0,0,.238
10-04-2021 14:00,0,.101,,0,0,,,,0,0,0,0,.237
10-04-2021 15:00,0,.131,,0,0,,,,0,0,0,0,.456
10-04-2021 16:00,0,.134,,0,0,,,,0,0,0,0,.697
10-04-2021 17:00,0,.109,,0,0,,,,0,0,0,0,.201
10-04-2021 18:00,0,.112,,0,0,,,,0,0,0,0,.049
10-04-2021 19:00,0,.136,,0,0,,,,0,0,0,0,.048
10-04-2021 20:00,0,.1,,0,0,,,,0,0,0,0,.037
10-04-2021 21:00,0,.106,,0,0,,,,0,0,0,0,.026
10-04-2021 22:00,0,.117,,0,0,,,,0,0,0,0,.06
10-04-2021 23:00,0,.113,,0,0,,,,0,0,0,0,.074
10-05-2021 00:00,0,.113,,0,0,,,,0,0,.001,0,.036
10-05-2021 01:00,0,.097,,0,0,,,,0,.002,.004,0,.025
10-05-2021 02:00,0,.096,,0,0,,,,0,.003,.001,0,.019
10-05-2021 03:00,0,.092,,0,0,,,,0,.003,0,0,.017
10-05-2021 04:00,0,.095,,0,0,,,,0,0,0,0,.035
10-05-2021 05:00,0,.093,,0,0,,,,0,0,0,0,.033
10-05-2021 06:00,0,.089,,0,0,,,,0,0,0,0,.026
10-05-2021 07:00,0,.083,,0,0,,,,0,0,0,0,.022
10-05-2021 08:00,0,.091,,0,0,,,,0,0,0,0,.039
10-05-2021 09:00,0,.092,,0,0,,,,0,0,0,0,.212
10-05-2021 10:00,0,.104,,0,0,,,,0,0,0,0,.218
10-05-2021 11:00,0,.11,,0,0,,,,0,0,0,0,.23
10-05-2021 12:00,0,.112,,0,0,,,,0,0,0,0,.075
10-05-2021 13:00,0,.112,,0,0,,,,0,0,0,0,.105
10-05-2021 14:00,0,.117,,0,0,,,,0,0,0,0,.499
10-05-2021 15:00,0,.114,,0,0,,,,0,0,0,0,.534
10-05-2021 16:00,0,.113,,0,0,,,,0,0,0,0,.596
10-05-2021 17:00,0,.113,,0,0,,,,0,0,0,0,.062
10-05-2021 18:00,0,.112,,0,0,,,,0,0,0,0,.035
10-05-2021 19:00,0,.111,,0,0,,,,0,0,0,0,.097
10-05-2021 20:00,0,.108,,0,0,,,,0,0,0,0,.23
10-05-2021 21:00,0,.109,,0,0,,,,0,0,0,0,.355
10-05-2021 22:00,0,.097,,0,0,,,,0,0,0,0,.296
10-05-2021 23:00,0,.083,,0,0,,,,0,0,0,0,.153
10-06-2021 00:00,0,.066,,0,0,,,,0,0,0,0,.191
10-06-2021 01:00,0,.065,,0,0,,,,0,0,0,0,.16
10-06-2021 02:00,0,.082,,0,0,,,,0,0,0,0,.109
10-06-2021 03:00,0,.09,,0,0,,,,0,0,0,0,.062
10-06-2021 04:00,0,.09,,0,0,,,,0,0,0,0,.051
10-06-2021 05:00,0,.095,,0,0,,,,0,0,0,0,.025
10-06-2021 06:00,0,.108,,0,0,,,,0,0,0,0,.033
10-06-2021 07:00,0,.112,,0,0,,,,0,0,0,0,.016
10-06-2021 08:00,0,.112,,0,0,,,,0,0,0,0,.029
10-06-2021 09:00,0,.112,,0,0,,,,0,0,0,0,.049
10-06-2021 10:00,0,.112,,0,0,,,,0,0,0,0,.093
10-06-2021 11:00,0,.119,,0,0,,,,0,0,0,0,.164
10-06-2021 12:00,0,.116,,0,0,,,,0,0,0,0,.191
10-06-2021 13:00,0,.115,,0,0,,,,0,0,0,0,.087
10-06-2021 14:00,0,.114,,0,0,,,,0,0,0,0,.043
10-06-2021 15:00,0,.114,,0,0,,,,0,0,0,0,.245
10-06-2021 16:00,0,.112,,0,0,,,,0,0,0,0,1.063
10-06-2021 17:00,0,.112,,0,0,,,,0,0,0,0,.138
10-06-2021 18:00,0,.112,,0,0,,,,0,0,0,0,.258
10-06-2021 19:00,0,.112,,0,0,,,,0,0,0,0,.543
10-06-2021 20:00,0,.112,,0,0,,,,0,0,0,0,.378
10-06-2021 21:00,0,.107,,0,0,,,,0,0,0,0,.449
10-06-2021 22:00,0,.089,,0,0,,,,0,0,0,0,.169
10-06-2021 23:00,0,.069,,0,0,,,,0,0,0,0,.111
10-07-2021 00:00,0,.058,,0,0,,,,0,0,0,0,.137
10-07-2021 01:00,0,.058,,0,0,,,,0,0,0,0,.194
10-07-2021 02:00,0,.07,,0,0,,,,0,0,0,0,.222
10-07-2021 03:00,0,.085,,0,0,,,,0,0,0,0,.182
10-07-2021 04:00,0,.091,,0,0,,,,0,0,0,0,.133
10-07-2021 05:00,0,.094,,0,0,,,,0,0,0,0,.11
10-07-2021 06:00,0,.102,,0,0,,,,0,0,0,0,.102
10-07-2021 07:00,0,.107,,0,0,,,,0,0,0,0,.093
10-07-2021 08:00,0,.111,,0,0,,,,0,0,0,0,.112
10-07-2021 09:00,0,.112,,0,0,,,,0,0,0,0,.29
10-07-2021 10:00,0,.115,,0,0,,,,0,0,0,0,.232
10-07-2021 11:00,0,.12,,0,0,,,,0,0,0,0,.102
10-07-2021 12:00,0,.12,,0,0,,,,0,0,0,0,.047
10-07-2021 13:00,0,.123,,0,0,,,,0,0,0,0,.245
10-07-2021 14:00,0,.122,,0,0,,,,0,0,0,0,.266
10-07-2021 15:00,0,.127,,0,0,,,,0,0,0,0,.159
10-07-2021 16:00,0,.12,,0,0,,,,0,0,0,0,.787
10-07-2021 17:00,0,.115,,0,0,,,,0,0,0,0,.058
10-07-2021 18:00,0,.125,,0,0,,,,0,0,0,0,.041
10-07-2021 19:00,0,.124,,0,0,,,,0,.003,.001,0,.032
10-07-2021 20:00,0,.121,,0,0,,,,0,0,0,0,.064
10-07-2021 21:00,0,.099,,0,0,,,,0,0,.001,0,.194
10-07-2021 22:00,0,.091,,0,0,,,,0,.001,0,0,.113
10-07-2021 23:00,0,.093,,0,0,,,,0,0,0,0,.038
10-08-2021 00:00,0,.115,,0,0,,,,0,0,0,0,.099
10-08-2021 01:00,0,.119,,0,0,,,,0,0,0,0,.077
10-08-2021 02:00,0,.105,,0,0,,,,0,0,0,0,.064
10-08-2021 03:00,0,.119,,0,0,,,,0,0,.001,0,.044
10-08-2021 04:00,0,.125,,0,0,,,,0,0,0,0,.037
10-08-2021 05:00,0,.127,,0,0,,,,0,0,0,0,.111
10-08-2021 06:00,0,.132,,0,0,,,,0,.001,0,0,.08
10-08-2021 07:00,0,.112,,0,0,,,,0,0,0,0,.085
10-08-2021 08:00,0,.096,,0,0,,,,0,0,0,0,.067
10-08-2021 09:00,0,.09,,0,0,,,,0,0,0,0,.084
10-08-2021 10:00,0,.102,,0,0,,,,0,0,0,0,.147
10-08-2021 11:00,0,.148,,0,0,,,,0,.003,.003,0,.268
10-08-2021 12:00,0,.156,,0,0,,,,0,0,0,0,.21
10-08-2021 13:00,0,.153,,0,0,,,,0,0,0,0,.18
10-08-2021 14:00,0,.15,,0,0,,,,0,0,0,0,.194
10-08-2021 15:00,0,.131,,0,0,,,,0,0,0,0,.363
10-08-2021 16:00,0,.108,,0,0,,,,0,0,0,0,1.077
10-08-2021 17:00,0,.102,,0,0,,,,0,0,0,0,.104
10-08-2021 18:00,0,.093,,0,0,,,,0,0,0,0,.087
10-08-2021 19:00,0,.092,,0,0,,,,0,0,0,0,.228
10-08-2021 20:00,0,.092,,0,0,,,,0,0,0,0,.189
10-08-2021 21:00,0,.104,,0,0,,,,0,0,0,0,.121
10-08-2021 22:00,0,.134,,0,0,,,,0,0,0,0,.166
10-08-2021 23:00,0,.153,,0,0,,,,0,0,0,0,.277
10-09-2021 00:00,0,.152,,0,0,,,,0,0,0,0,.187
10-09-2021 01:00,0,.112,,0,0,,,,0,0,0,0,.142
10-09-2021 02:00,0,.098,,0,0,,,,0,0,0,0,.138
10-09-2021 03:00,0,.095,,0,0,,,,0,0,0,0,.182
10-09-2021 04:00,0,.092,,0,0,,,,0,0,0,0,.147
10-09-2021 05:00,0,.091,,0,0,,,,0,0,0,0,.133
10-09-2021 06:00,0,.098,,0,0,,,,0,0,0,0,.124
10-09-2021 07:00,0,.119,,0,0,,,,0,0,0,0,.134
10-09-2021 08:00,0,.095,,0,0,,,,0,0,0,0,.126
10-09-2021 09:00,0,.092,,0,0,,,,0,0,0,0,.156
10-09-2021 10:00,0,.096,,0,0,,,,0,0,0,0,.179
10-09-2021 11:00,0,.109,,0,0,,,,0,0,0,0,.135
10-09-2021 12:00,0,.092,,0,0,,,,0,0,0,0,.125
10-09-2021 13:00,0,.104,,0,0,,,,0,0,0,0,.087
10-09-2021 14:00,0,.15,,0,0,,,,0,0,0,0,.166
10-09-2021 15:00,0,.117,,0,0,,,,0,0,0,0,.041
10-09-2021 16:00,0,.138,,0,0,,,,0,0,0,0,.182
10-09-2021 17:00,0,.145,,0,0,,,,0,0,0,0,.167
10-09-2021 18:00,0,.145,,0,0,,,,0,0,0,0,.022
10-09-2021 19:00,0,.153,,0,0,,,,0,0,0,0,.029
10-09-2021 20:00,0,.127,,0,0,,,,0,0,0,0,.013
10-09-2021 21:00,0,.097,,0,0,,,,0,0,0,0,.011
10-09-2021 22:00,0,.096,,0,0,,,,0,0,0,0,.005
10-09-2021 23:00,0,.11,,0,0,,,,0,0,0,0,.023
10-10-2021 00:00,0,.112,,0,0,,,,0,0,0,0,.153
10-10-2021 01:00,0,.104,,0,0,,,,0,0,0,0,.187
10-10-2021 02:00,0,.098,,0,0,,,,0,0,0,0,.165
10-10-2021 03:00,0,.106,,0,0,,,,0,0,0,0,.079
10-10-2021 04:00,0,.118,,0,0,,,,0,0,0,0,.061
10-10-2021 05:00,0,.137,,0,0,,,,0,0,0,0,.083
10-10-2021 06:00,0,.147,,0,0,,,,0,.001,0,0,.19
10-10-2021 07:00,0,.138,,0,0,,,,0,.038,.009,0,.15
10-10-2021 08:00,2.355,1.612,,2.355,2.355,,,,2.355,.006,.004,0,.222
10-10-2021 09:00,2.461,1.108,,2.461,2.461,,,,2.461,0,0,0,.327
10-10-2021 10:00,0,.129,,0,0,,,,0,0,0,0,.221
10-10-2021 11:00,0,.119,,0,0,,,,0,0,0,0,.109
10-10-2021 12:00,0,.092,,0,0,,,,0,0,.001,0,.093
10-10-2021 13:00,0,.062,,0,0,,,,0,0,0,0,.17
10-10-2021 14:00,0,.064,,0,0,,,,0,0,0,0,.198
